,,,cell_1,cell_2,cell_3,cell_4,cell_5,cell_6,cell_7,cell_8,cell_9,cell_10,cell_11,cell_12,cell_13,cell_14,cell_15,cell_16,é¸àÕâ∑ìx,ìdírç∂ëO,ìdírâEëO,ìdírç∂å„,ëÊ021ì¸óÕ,ëÊÇOÇQÇQì¸óÕ,ëÊÇOÇQÇRì¸óÕ,ëÊÇOÇQÇSì¸óÕ,ëÊÇOÇQÇTì¸óÕ,ëÊÇOÇQÇUì¸óÕ,ëÊÇOÇQÇVì¸óÕ,ëÊÇOÇQÇWì¸óÕ,ëÊÇOÇQÇXì¸óÕ,ëÊÇOÇRÇOì¸óÕ,ëÊÇOÇRÇPì¸óÕ,ëÊÇOÇRÇQì¸óÕ,ëÊÇOÇRÇRì¸óÕ,ëÊÇOÇRÇSì¸óÕ,ëÊÇOÇRÇTì¸óÕ,ëÊÇOÇRÇUì¸óÕ,ëÊÇOÇRÇVì¸óÕ,ëÊÇOÇRÇWì¸óÕ,ëÊÇOÇRÇXì¸óÕ,ëÊÇOÇSÇOì¸óÕ,ëÊÇOÇSÇPì¸óÕ,ëÊÇOÇSÇQì¸óÕ,ëÊÇOÇSÇRì¸óÕ,ëÊÇOÇSÇSì¸óÕ,ëÊÇOÇSÇTì¸óÕ,ëÊÇOÇSÇUì¸óÕ,ëÊÇOÇSÇVì¸óÕ,ëÊÇOÇSÇWì¸óÕ,ëÊÇOÇSÇXì¸óÕ,ëÊÇOÇTÇOì¸óÕ,ëÊÇOÇTÇPì¸óÕ,ëÊÇOÇTÇQì¸óÕ,ëÊÇOÇTÇRì¸óÕ,ëÊÇOÇTÇSì¸óÕ,ëÊÇOÇTÇTì¸óÕ,ëÊÇOÇTÇUì¸óÕ,ëÊÇOÇTÇVì¸óÕ,ëÊÇOÇTÇWì¸óÕ,ëÊÇOÇTÇXì¸óÕ,ëÊÇOÇUÇOì¸óÕ,ëÊÇOÇUÇPì¸óÕ,ëÊÇOÇUÇQì¸óÕ,ëÊÇOÇUÇRì¸óÕ,ëÊÇOÇUÇSì¸óÕ,ëÊÇOÇUÇTì¸óÕ,ëÊÇOÇUÇUì¸óÕ,ëÊÇOÇUÇVì¸óÕ,ëÊÇOÇUÇWì¸óÕ,ëÊÇOÇUÇXì¸óÕ,ëÊÇOÇVÇOì¸óÕ,ëÊÇOÇVÇPì¸óÕ,ëÊÇOÇVÇQì¸óÕ,ëÊÇOÇVÇRì¸óÕ,ëÊÇOÇVÇSì¸óÕ,ëÊÇOÇVÇTì¸óÕ,ëÊÇOÇVÇUì¸óÕ,ëÊÇOÇVÇVì¸óÕ,ëÊÇOÇVÇWì¸óÕ,ëÊÇOÇVÇXì¸óÕ,ëÊÇOÇWÇOì¸óÕ,ëÊÇOÇWÇPì¸óÕ,ëÊÇOÇWÇQì¸óÕ,ëÊÇOÇWÇRì¸óÕ,ëÊÇOÇWÇSì¸óÕ,ëÊÇOÇWÇTì¸óÕ,ëÊÇOÇWÇUì¸óÕ,ëÊÇOÇWÇVì¸óÕ,ëÊÇOÇWÇWì¸óÕ,ëÊÇOÇWÇXì¸óÕ,ëÊÇOÇXÇOì¸óÕ,ëÊÇOÇXÇPì¸óÕ,ëÊÇOÇXÇQì¸óÕ,ëÊÇOÇXÇRì¸óÕ,ëÊÇOÇXÇSì¸óÕ,ëÊÇOÇXÇTì¸óÕ,ëÊÇOÇXÇUì¸óÕ,ëÊÇOÇXÇVì¸óÕ,ëÊÇOÇXÇWì¸óÕ,ëÊÇOÇXÇXì¸óÕ,ëÊÇPÇOÇOì¸óÕ,ëÊÇPÇOÇPì¸óÕ,ëÊÇPÇOÇQì¸óÕ,ëÊÇPÇOÇRì¸óÕ,ëÊÇPÇOÇSì¸óÕ,ëÊÇPÇOÇTì¸óÕ,ëÊÇPÇOÇUì¸óÕ,ëÊÇPÇOÇVì¸óÕ,ëÊÇPÇOÇWì¸óÕ,ëÊÇPÇOÇXì¸óÕ,ëÊÇPÇPÇOì¸óÕ,ëÊÇPÇPÇPì¸óÕ,ëÊÇPÇPÇQì¸óÕ,ëÊÇPÇPÇRì¸óÕ,ëÊÇPÇPÇSì¸óÕ,ëÊÇPÇPÇTì¸óÕ,ëÊÇPÇPÇUì¸óÕ,ëÊÇPÇPÇVì¸óÕ,ëÊÇPÇPÇWì¸óÕ,ëÊÇPÇPÇXì¸óÕ,ëÊÇPÇQÇOì¸óÕ,ëÊÇPÇQÇPì¸óÕ,ëÊÇPÇQÇQì¸óÕ,ëÊÇPÇQÇRì¸óÕ,ëÊÇPÇQÇSì¸óÕ,ëÊÇPÇQÇTì¸óÕ,ëÊÇPÇQÇUì¸óÕ,ëÊÇPÇQÇVì¸óÕ,ëÊÇPÇQÇWì¸óÕ
2023/11/29,08:09:30,0,    3.3289,    3.3284,    3.3294,    3.3287,    3.3286,    3.3292,    3.3290,    3.3301,    3.3298,    3.3307,    3.3292,    3.3304,    3.3301,    3.3295,    3.3297,    3.3304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:09:30,5,    3.3289,    3.3286,    3.3294,    3.3287,    3.3286,    3.3292,    3.3290,    3.3301,    3.3301,    3.3302,    3.3297,    3.3306,    3.3303,    3.3293,    3.3299,    3.3306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:09:31,0,    3.3290,    3.3284,    3.3290,    3.3288,    3.3287,    3.3286,    3.3292,    3.3301,    3.3298,    3.3306,    3.3299,    3.3299,    3.3303,    3.3293,    3.3299,    3.3306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:09:31,5,    3.3290,    3.3284,    3.3290,    3.3288,    3.3287,    3.3286,    3.3294,    3.3296,    3.3291,    3.3313,    3.3293,    3.3304,    3.3303,    3.3293,    3.3299,    3.3308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:09:32,0,    3.3297,    3.3281,    3.3294,    3.3292,    3.3284,    3.3286,    3.3294,    3.3298,    3.3301,    3.3313,    3.3293,    3.3304,    3.3303,    3.3297,    3.3299,    3.3308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:09:32,5,    3.3294,    3.3286,    3.3288,    3.3283,    3.3291,    3.3292,    3.3294,    3.3298,    3.3298,    3.3306,    3.3293,    3.3301,    3.3301,    3.3295,    3.3294,    3.3302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:09:33,0,    3.3289,    3.3284,    3.3294,    3.3288,    3.3291,    3.3288,    3.3294,    3.3298,    3.3298,    3.3306,    3.3293,    3.3301,    3.3301,    3.3291,    3.3294,    3.3302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:09:33,5,    3.3292,    3.3284,    3.3294,    3.3288,    3.3291,    3.3288,    3.3294,    3.3298,    3.3296,    3.3311,    3.3302,    3.3306,    3.3299,    3.3293,    3.3295,    3.3306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:09:34,0,    3.3289,    3.3282,    3.3290,    3.3290,    3.3279,    3.3292,    3.3290,    3.3293,    3.3296,    3.3307,    3.3295,    3.3311,    3.3299,    3.3293,    3.3295,    3.3306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:09:34,5,    3.3289,    3.3282,    3.3290,    3.3290,    3.3282,    3.3290,    3.3292,    3.3301,    3.3299,    3.3306,    3.3295,    3.3310,    3.3297,    3.3295,    3.3297,    3.3304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:09:35,0,    3.3287,    3.3286,    3.3290,    3.3285,    3.3286,    3.3295,    3.3292,    3.3301,    3.3299,    3.3306,    3.3295,    3.3310,    3.3297,    3.3295,    3.3297,    3.3302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:09:35,5,    3.3290,    3.3284,    3.3291,    3.3287,    3.3286,    3.3289,    3.3294,    3.3297,    3.3296,    3.3310,    3.3292,    3.3303,    3.3303,    3.3295,    3.3295,    3.3302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:09:36,0,    3.3292,    3.3284,    3.3289,    3.3292,    3.3290,    3.3289,    3.3294,    3.3297,    3.3296,    3.3310,    3.3292,    3.3301,    3.3299,    3.3295,    3.3295,    3.3302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:09:36,5,    3.3292,    3.3284,    3.3289,    3.3292,    3.3290,    3.3287,    3.3294,    3.3295,    3.3295,    3.3306,    3.3294,    3.3303,    3.3299,    3.3295,    3.3294,    3.3306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:09:37,0,    3.3292,    3.3284,    3.3287,    3.3289,    3.3283,    3.3290,    3.3287,    3.3297,    3.3300,    3.3306,    3.3299,    3.3307,    3.3299,    3.3295,    3.3294,    3.3304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:09:37,5,    3.3292,    3.3284,    3.3292,    3.3287,    3.3284,    3.3292,    3.3293,    3.3298,    3.3300,    3.3310,    3.3290,    3.3307,    3.3301,    3.3296,    3.3290,    3.3304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:09:38,0,    3.3291,    3.3283,    3.3291,    3.3289,    3.3281,    3.3292,    3.3293,    3.3298,    3.3300,    3.3310,    3.3290,    3.3307,    3.3301,    3.3291,    3.3295,    3.3304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:09:38,5,    3.3292,    3.3288,    3.3291,    3.3294,    3.3284,    3.3287,    3.3293,    3.3297,    3.3296,    3.3308,    3.3295,    3.3296,    3.3299,    3.3295,    3.3294,    3.3302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:09:39,0,    3.3289,    3.3284,    3.3294,    3.3294,    3.3284,    3.3287,    3.3293,    3.3297,    3.3296,    3.3308,    3.3288,    3.3303,    3.3299,    3.3296,    3.3299,    3.3304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:09:39,5,    3.3289,    3.3284,    3.3294,    3.3289,    3.3283,    3.3296,    3.3293,    3.3295,    3.3302,    3.3308,    3.3287,    3.3305,    3.3299,    3.3295,    3.3299,    3.3304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:09:40,0,    3.3287,    3.3283,    3.3292,    3.3285,    3.3290,    3.3290,    3.3287,    3.3298,    3.3291,    3.3311,    3.3295,    3.3305,    3.3299,    3.3295,    3.3295,    3.3302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:09:40,5,    3.3287,    3.3286,    3.3287,    3.3284,    3.3288,    3.3285,    3.3296,    3.3298,    3.3298,    3.3310,    3.3295,    3.3305,    3.3301,    3.3291,    3.3297,    3.3304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:09:41,0,    3.3291,    3.3283,    3.3292,    3.3287,    3.3288,    3.3285,    3.3296,    3.3298,    3.3298,    3.3310,    3.3292,    3.3303,    3.3299,    3.3296,    3.3295,    3.3304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:09:41,5,    3.3287,    3.3284,    3.3291,    3.3289,    3.3286,    3.3289,    3.3291,    3.3295,    3.3295,    3.3308,    3.3299,    3.3303,    3.3303,    3.3293,    3.3295,    3.3304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:09:42,0,    3.3292,    3.3283,    3.3291,    3.3289,    3.3286,    3.3289,    3.3291,    3.3298,    3.3300,    3.3304,    3.3292,    3.3308,    3.3303,    3.3293,    3.3295,    3.3301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:09:42,5,    3.3292,    3.3283,    3.3291,    3.3287,    3.3283,    3.3287,    3.3286,    3.3295,    3.3293,    3.3311,    3.3294,    3.3308,    3.3303,    3.3293,    3.3299,    3.3308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:09:43,0,    3.3287,    3.3290,    3.3291,    3.3285,    3.3281,    3.3287,    3.3286,    3.3293,    3.3293,    3.3299,    3.3287,    3.3303,    3.3303,    3.3289,    3.3297,    3.3302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:09:43,5,    3.3291,    3.3283,    3.3294,    3.3287,    3.3286,    3.3287,    3.3293,    3.3297,    3.3298,    3.3299,    3.3287,    3.3303,    3.3297,    3.3296,    3.3297,    3.3308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:09:44,0,    3.3292,    3.3284,    3.3287,    3.3287,    3.3286,    3.3287,    3.3293,    3.3297,    3.3298,    3.3306,    3.3292,    3.3305,    3.3297,    3.3293,    3.3297,    3.3304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:09:44,5,    3.3289,    3.3284,    3.3289,    3.3287,    3.3284,    3.3287,    3.3291,    3.3297,    3.3298,    3.3303,    3.3294,    3.3310,    3.3301,    3.3291,    3.3297,    3.3304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:09:45,0,    3.3291,    3.3284,    3.3289,    3.3287,    3.3284,    3.3287,    3.3291,    3.3298,    3.3295,    3.3304,    3.3297,    3.3306,    3.3301,    3.3291,    3.3292,    3.3302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:09:45,5,    3.3291,    3.3281,    3.3292,    3.3287,    3.3284,    3.3287,    3.3289,    3.3300,    3.3293,    3.3304,    3.3297,    3.3306,    3.3299,    3.3293,    3.3292,    3.3304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:09:46,0,    3.3291,    3.3281,    3.3287,    3.3290,    3.3279,    3.3287,    3.3287,    3.3297,    3.3295,    3.3306,    3.3290,    3.3308,    3.3296,    3.3295,    3.3295,    3.3308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:09:46,5,    3.3291,    3.3281,    3.3292,    3.3285,    3.3288,    3.3289,    3.3293,    3.3297,    3.3295,    3.3306,    3.3290,    3.3308,    3.3297,    3.3289,    3.3290,    3.3308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:09:47,0,    3.3287,    3.3283,    3.3292,    3.3285,    3.3288,    3.3289,    3.3293,    3.3297,    3.3300,    3.3303,    3.3295,    3.3306,    3.3301,    3.3291,    3.3295,    3.3304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:09:47,5,    3.3291,    3.3284,    3.3291,    3.3284,    3.3284,    3.3289,    3.3291,    3.3297,    3.3296,    3.3306,    3.3295,    3.3301,    3.3297,    3.3291,    3.3295,    3.3304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:09:48,0,    3.3291,    3.3284,    3.3291,    3.3284,    3.3284,    3.3285,    3.3298,    3.3295,    3.3296,    3.3308,    3.3287,    3.3301,    3.3297,    3.3293,    3.3295,    3.3304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:09:48,5,    3.3292,    3.3283,    3.3296,    3.3287,    3.3283,    3.3289,    3.3291,    3.3295,    3.3296,    3.3308,    3.3287,    3.3301,    3.3296,    3.3289,    3.3295,    3.3302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:09:49,0,    3.3282,    3.3283,    3.3289,    3.3278,    3.3286,    3.3289,    3.3289,    3.3293,    3.3296,    3.3308,    3.3290,    3.3303,    3.3297,    3.3288,    3.3294,    3.3302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:09:49,5,    3.3285,    3.3279,    3.3289,    3.3287,    3.3284,    3.3292,    3.3289,    3.3293,    3.3296,    3.3308,    3.3290,    3.3303,    3.3294,    3.3291,    3.3294,    3.3302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:09:50,0,    3.3289,    3.3279,    3.3289,    3.3287,    3.3284,    3.3292,    3.3291,    3.3300,    3.3289,    3.3306,    3.3294,    3.3305,    3.3299,    3.3293,    3.3299,    3.3308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:09:50,5,    3.3287,    3.3284,    3.3287,    3.3292,    3.3284,    3.3289,    3.3291,    3.3297,    3.3293,    3.3306,    3.3290,    3.3303,    3.3299,    3.3293,    3.3299,    3.3308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:09:51,0,    3.3287,    3.3284,    3.3287,    3.3292,    3.3283,    3.3289,    3.3294,    3.3297,    3.3291,    3.3308,    3.3290,    3.3305,    3.3297,    3.3293,    3.3295,    3.3302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:09:51,5,    3.3285,    3.3283,    3.3291,    3.3285,    3.3281,    3.3285,    3.3287,    3.3297,    3.3291,    3.3308,    3.3290,    3.3305,    3.3297,    3.3289,    3.3297,    3.3302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:09:52,0,    3.3285,    3.3286,    3.3291,    3.3285,    3.3284,    3.3285,    3.3293,    3.3297,    3.3296,    3.3304,    3.3294,    3.3303,    3.3294,    3.3288,    3.3292,    3.3302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:09:52,5,    3.3294,    3.3281,    3.3289,    3.3285,    3.3284,    3.3285,    3.3293,    3.3297,    3.3296,    3.3304,    3.3294,    3.3294,    3.3299,    3.3288,    3.3292,    3.3302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:09:53,0,    3.3294,    3.3281,    3.3289,    3.3285,    3.3284,    3.3285,    3.3291,    3.3297,    3.3293,    3.3308,    3.3287,    3.3300,    3.3297,    3.3293,    3.3295,    3.3308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:09:53,5,    3.3285,    3.3288,    3.3287,    3.3287,    3.3276,    3.3289,    3.3291,    3.3291,    3.3293,    3.3308,    3.3287,    3.3300,    3.3297,    3.3293,    3.3295,    3.3308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:09:54,0,    3.3285,    3.3281,    3.3287,    3.3284,    3.3281,    3.3289,    3.3282,    3.3295,    3.3295,    3.3304,    3.3292,    3.3300,    3.3297,    3.3293,    3.3292,    3.3306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:09:54,5,    3.3282,    3.3283,    3.3291,    3.3284,    3.3286,    3.3285,    3.3282,    3.3295,    3.3295,    3.3304,    3.3292,    3.3305,    3.3296,    3.3289,    3.3292,    3.3297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:09:55,0,    3.3287,    3.3283,    3.3291,    3.3284,    3.3286,    3.3285,    3.3286,    3.3297,    3.3296,    3.3306,    3.3292,    3.3305,    3.3297,    3.3289,    3.3292,    3.3299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/29,08:09:55,5,    3.3289,    3.3283,    3.3287,    3.3282,    3.3279,    3.3280,    3.3289,    3.3297,    3.3289,    3.3306,    3.3292,    3.3308,    3.3297,    3.3289,    3.3292,    3.3299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
