Time,CH1[V]
44439,51.71875
44440,51.875
44441,51.71875
44442,51.71875
44443,51.71875
44444,51.71875
44445,51.71875
44446,52.1875
44447,51.71875
44448,51.71875
44449,51.875
44450,51.71875
44451,51.71875
44452,51.09375
44453,51.71875
44454,51.5625
44455,51.875
44456,50.625
44457,51.71875
44458,51.71875
44459,51.71875
44460,51.71875
44461,51.71875
44462,51.71875
44463,51.71875
44464,51.71875
44465,51.71875
44466,52.1875
44467,51.71875
44468,51.71875
44469,51.71875
44470,51.875
44471,51.71875
44472,51.71875
44473,51.71875
44474,51.71875
44475,51.71875
44476,51.875
44477,51.71875
44478,51.5625
44479,52.34375
44480,51.71875
44481,51.71875
44482,51.71875
44483,51.875
44484,51.875
44485,51.71875
44486,51.875
44487,51.71875
44488,51.71875
44489,51.71875
44490,51.875
44491,51.5625
44492,51.71875
44493,51.71875
44494,51.875
44495,51.71875
44496,51.71875
44497,51.71875
44498,51.71875
44499,51.71875
44500,51.875
44501,51.71875
44502,51.875
44503,51.875
44504,51.71875
44505,51.875
44506,51.71875
44507,51.71875
44508,51.25
44509,51.71875
44510,51.71875
44511,51.71875
44512,52.1875
44513,51.71875
44514,52.34375
44515,51.71875
44516,51.71875
44517,51.71875
44518,52.1875
44519,51.71875
44520,51.71875
44521,51.71875
44522,51.71875
44523,51.71875
44524,51.71875
44525,51.5625
44526,51.40625
44527,51.5625
44528,51.71875
44529,52.03125
44530,51.71875
44531,52.1875
44532,51.71875
44533,51.71875
44534,51.875
44535,51.875
44536,51.71875
44537,51.71875
44538,51.71875
44539,51.5625
44540,51.875
44541,51.875
44542,51.71875
44543,51.71875
44544,51.71875
44545,51.71875
44546,51.5625
44547,51.5625
44548,51.71875
44549,51.71875
44550,51.5625
44551,51.71875
44552,51.71875
44553,51.875
44554,51.71875
44555,51.71875
44556,51.71875
44557,51.5625
44558,51.71875
44559,51.875
44560,51.875
44561,52.03125
44562,51.71875
44563,51.71875
44564,51.71875
44565,52.1875
44566,51.875
44567,51.5625
44568,50.15625
44569,51.71875
44570,52.1875
44571,51.875
44572,51.5625
44573,51.875
44574,51.71875
44575,51.71875
44576,51.71875
44577,51.5625
44578,51.71875
44579,51.71875
44580,51.875
44581,51.71875
44582,51.875
44583,51.71875
44584,51.71875
44585,51.71875
44586,51.40625
44587,50.15625
44588,51.71875
44589,51.875
44590,51.71875
44591,52.1875
44592,51.71875
44593,51.71875
44594,51.875
44595,51.71875
44596,52.1875
44597,51.71875
44598,51.71875
44599,51.875
44600,52.03125
44601,51.71875
44602,51.875
44603,51.71875
44604,51.71875
44605,50.78125
44606,51.71875
44607,51.71875
44608,51.71875
44609,51.5625
44610,51.71875
44611,51.875
44612,51.5625
44613,52.34375
44614,52.34375
44615,51.71875
44616,51.71875
44617,51.25
44618,51.71875
44619,51.71875
44620,51.875
44621,51.875
44622,52.5
44623,51.71875
44624,52.1875
44625,51.5625
44626,51.71875
44627,51.71875
44628,51.71875
44629,51.71875
44630,51.5625
44631,51.71875
44632,51.71875
44633,51.71875
44634,51.5625
44635,51.71875
44636,50.46875
44637,51.875
44638,50.3125
44639,51.875
44640,51.71875
44641,51.71875
44642,51.71875
44643,51.875
44644,51.71875
44645,52.1875
44646,51.71875
44647,52.1875
44648,51.71875
44649,51.71875
44650,51.875
44651,51.71875
44652,51.71875
44653,51.71875
44654,51.875
44655,51.71875
44656,51.875
44657,51.875
44658,51.71875
44659,51.875
44660,51.71875
44661,51.875
44662,51.5625
44663,51.71875
44664,52.1875
44665,51.5625
44666,51.71875
44667,51.71875
44668,51.875
44669,51.875
44670,51.5625
44671,51.71875
44672,51.71875
44673,52.1875
44674,51.71875
44675,51.71875
44676,51.71875
44677,51.71875
44678,52.03125
44679,51.5625
44680,52.1875
44681,51.71875
44682,51.71875
44683,51.71875
44684,51.71875
44685,51.875
44686,51.40625
44687,51.71875
44688,51.71875
44689,52.1875
44690,51.71875
44691,51.71875
44692,51.71875
44693,52.1875
44694,51.5625
44695,51.71875
44696,51.25
44697,51.875
44698,50.3125
44699,51.5625
44700,51.875
44701,51.71875
44702,51.71875
44703,51.5625
44704,51.71875
44705,51.71875
44706,51.71875
44707,51.875
44708,51.875
44709,51.71875
44710,51.71875
44711,52.1875
44712,52.1875
44713,51.40625
44714,51.71875
44715,51.5625
44716,51.71875
44717,51.5625
44718,50.3125
44719,51.71875
44720,51.71875
44721,51.40625
44722,50.46875
44723,51.5625
44724,51.71875
44725,51.71875
44726,51.25
44727,51.40625
44728,51.71875
44729,51.71875
44730,51.71875
44731,51.875
44732,51.71875
44733,51.71875
44734,51.71875
44735,51.71875
44736,51.5625
44737,51.71875
44738,51.71875
44739,51.71875
44740,51.71875
44741,51.71875
44742,51.875
44743,51.875
44744,51.5625
44745,51.71875
44746,51.71875
44747,51.875
44748,51.71875
44749,51.71875
44750,51.71875
44751,51.71875
44752,51.71875
44753,51.71875
44754,51.71875
44755,51.71875
44756,51.71875
44757,51.71875
44758,51.71875
44759,51.71875
44760,51.71875
44761,50.15625
44762,51.71875
44763,52.1875
44764,51.71875
44765,51.71875
44766,51.71875
44767,51.71875
44768,50.3125
44769,51.71875
44770,51.5625
44771,51.875
44772,51.71875
44773,51.71875
44774,51.71875
44775,51.5625
44776,51.5625
44777,51.71875
44778,51.71875
44779,51.71875
44780,51.71875
44781,52.34375
44782,51.71875
44783,51.71875
44784,51.71875
44785,51.71875
44786,51.71875
44787,50.3125
44788,51.71875
44789,51.71875
44790,51.71875
44791,51.71875
44792,51.71875
44793,51.875
44794,51.5625
44795,51.5625
44796,51.875
44797,52.1875
44798,52.1875
44799,52.03125
44800,51.71875
44801,52.34375
44802,51.71875
44803,51.71875
44804,51.71875
44805,51.71875
44806,52.03125
44807,52.1875
44808,51.71875
44809,51.71875
44810,51.25
44811,51.71875
44812,51.71875
44813,51.71875
44814,51.71875
44815,51.5625
44816,51.875
44817,51.71875
44818,51.71875
44819,51.71875
44820,51.25
44821,51.875
44822,51.5625
44823,51.875
44824,51.71875
44825,51.5625
44826,51.5625
44827,51.875
44828,51.5625
44829,51.71875
44830,51.71875
44831,51.71875
44832,51.875
44833,51.5625
44834,50.78125
44835,51.71875
44836,51.5625
44837,51.71875
44838,51.71875
44839,51.5625
44840,51.875
44841,51.71875
44842,51.71875
44843,51.5625
44844,51.25
44845,51.71875
44846,51.71875
44847,51.09375
44848,51.875
44849,51.71875
44850,51.71875
44851,51.71875
44852,51.5625
44853,51.71875
44854,51.71875
44855,51.875
44856,51.5625
44857,51.71875
44858,51.71875
44859,51.71875
44860,51.875
44861,52.1875
44862,51.875
44863,51.875
44864,51.5625
44865,51.71875
44866,51.71875
44867,51.71875
44868,51.71875
44869,52.03125
44870,51.71875
44871,51.5625
44872,51.09375
44873,51.5625
44874,51.875
44875,51.71875
44876,51.71875
44877,51.5625
44878,51.71875
44879,51.71875
44880,51.71875
44881,51.71875
44882,51.5625
44883,51.5625
44884,51.71875
44885,51.71875
44886,51.71875
44887,51.71875
44888,52.03125
44889,51.71875
44890,51.71875
44891,51.71875
44892,51.71875
44893,52.1875
44894,51.71875
44895,51.875
44896,51.875
44897,51.71875
44898,51.71875
44899,51.71875
44900,51.5625
44901,51.71875
44902,51.71875
44903,52.1875
44904,51.875
44905,51.71875
44906,51.71875
44907,51.71875
44908,51.5625
44909,51.71875
44910,51.71875
44911,51.71875
44912,51.71875
44913,51.5625
44914,51.40625
44915,51.71875
44916,51.71875
44917,51.71875
44918,51.875
44919,51.71875
44920,51.71875
44921,51.71875
44922,51.5625
44923,51.5625
44924,51.71875
44925,51.71875
44926,51.71875
44927,51.71875
44928,51.71875
44929,52.03125
44930,51.71875
44931,51.71875
44932,51.25
44933,51.875
44934,51.71875
44935,51.5625
44936,51.5625
44937,51.71875
44938,50.3125
44939,51.71875
44940,51.5625
44941,51.5625
44942,51.71875
44943,51.875
44944,51.71875
44945,51.71875
44946,51.71875
44947,51.5625
44948,50.78125
44949,51.71875
44950,51.875
44951,51.71875
44952,51.71875
44953,51.5625
44954,51.71875
44955,51.875
44956,51.71875
44957,51.71875
44958,51.71875
44959,51.40625
44960,51.5625
44961,51.5625
44962,51.71875
44963,51.71875
44964,51.71875
44965,51.71875
44966,51.71875
44967,51.71875
44968,51.71875
44969,51.71875
44970,51.71875
44971,51.875
44972,51.71875
44973,51.875
44974,51.71875
44975,51.875
44976,51.71875
44977,51.71875
44978,51.40625
44979,51.71875
44980,51.71875
44981,51.71875
44982,52.34375
44983,51.5625
44984,51.875
44985,51.5625
44986,51.71875
44987,51.71875
44988,51.71875
44989,51.71875
44990,51.5625
44991,51.5625
44992,51.71875
44993,52.1875
44994,51.71875
44995,51.71875
44996,52.34375
44997,51.71875
44998,51.71875
44999,51.71875
45000,51.71875
45001,52.34375
45002,51.40625
45003,51.71875
45004,51.71875
45005,52.34375
45006,51.71875
45007,51.71875
45008,52.03125
45009,51.09375
45010,51.5625
45011,51.71875
45012,51.71875
45013,51.71875
45014,52.1875
45015,51.875
45016,51.5625
45017,51.71875
45018,51.5625
45019,51.5625
45020,51.40625
45021,51.5625
45022,51.71875
45023,51.71875
45024,51.40625
45025,51.71875
45026,51.71875
45027,51.71875
45028,52.03125
45029,51.71875
45030,51.5625
45031,51.71875
45032,51.875
45033,51.71875
45034,52.1875
45035,51.71875
45036,51.71875
45037,51.5625
45038,51.5625
45039,51.71875
45040,51.71875
45041,51.71875
45042,52.1875
45043,51.71875
45044,52.1875
45045,50.78125
45046,51.5625
45047,51.5625
45048,51.71875
45049,50.625
45050,51.71875
45051,51.71875
45052,52.1875
45053,51.875
45054,51.5625
45055,51.875
45056,51.71875
45057,51.5625
45058,51.71875
45059,51.71875
45060,51.25
45061,51.71875
45062,51.71875
45063,52.03125
45064,51.71875
45065,51.5625
45066,51.71875
45067,51.71875
45068,51.71875
45069,51.5625
45070,51.71875
45071,51.5625
45072,51.71875
45073,51.25
45074,51.71875
45075,51.71875
45076,51.875
45077,51.71875
45078,51.5625
45079,52.1875
45080,51.5625
45081,51.71875
45082,51.71875
45083,51.71875
45084,51.71875
45085,51.71875
45086,51.71875
45087,52.1875
45088,51.5625
45089,51.71875
45090,51.875
45091,51.71875
45092,51.71875
45093,51.71875
45094,51.71875
45095,51.5625
45096,51.875
45097,51.71875
45098,51.71875
45099,51.71875
45100,51.71875
45101,51.5625
45102,51.71875
45103,51.71875
45104,51.71875
45105,51.71875
45106,52.34375
45107,51.71875
45108,51.5625
45109,51.71875
45110,51.71875
45111,51.71875
45112,51.5625
45113,51.71875
45114,51.71875
45115,51.71875
45116,51.5625
45117,51.71875
45118,51.5625
45119,50.15625
45120,51.71875
45121,51.875
45122,50.78125
45123,51.71875
45124,51.71875
45125,52.34375
45126,51.5625
45127,51.71875
45128,50.46875
45129,51.71875
45130,51.71875
45131,51.875
45132,52.1875
45133,51.71875
45134,51.71875
45135,51.09375
45136,51.5625
45137,51.71875
45138,50.15625
45139,51.5625
45140,51.875
45141,51.71875
45142,51.875
45143,51.71875
45144,51.71875
45145,51.40625
45146,51.5625
45147,51.71875
45148,51.5625
45149,51.71875
45150,51.71875
45151,51.71875
45152,51.71875
45153,51.71875
45154,51.71875
45155,51.71875
45156,52.34375
45157,51.71875
45158,51.71875
45159,51.71875
45160,51.71875
45161,51.71875
45162,51.71875
45163,51.71875
45164,51.71875
45165,51.5625
45166,51.71875
45167,51.71875
45168,51.71875
45169,51.71875
45170,51.71875
45171,51.71875
45172,52.1875
45173,51.5625
45174,51.71875
45175,51.71875
45176,51.71875
45177,51.25
45178,51.5625
45179,51.71875
45180,51.71875
45181,50.625
45182,51.71875
45183,51.71875
45184,51.71875
45185,50.3125
45186,51.71875
45187,50.15625
45188,51.875
45189,51.5625
45190,51.71875
45191,51.71875
45192,51.71875
45193,51.71875
45194,51.71875
45195,52.34375
45196,51.71875
45197,51.5625
45198,51.40625
45199,51.5625
45200,51.71875
45201,52.1875
45202,51.71875
45203,51.875
45204,52.03125
45205,51.71875
45206,51.71875
45207,51.875
45208,51.71875
45209,51.71875
45210,51.71875
45211,51.5625
45212,51.875
45213,51.5625
45214,51.5625
45215,51.71875
45216,51.5625
45217,51.71875
45218,51.71875
45219,51.71875
45220,51.71875
45221,51.71875
45222,51.71875
45223,51.71875
45224,52.1875
45225,51.71875
45226,51.71875
45227,51.5625
45228,51.71875
45229,51.71875
45230,51.71875
45231,51.71875
45232,50.3125
45233,51.71875
45234,51.71875
45235,50.625
45236,51.5625
45237,50.3125
45238,51.5625
45239,52.03125
45240,51.71875
45241,52.34375
45242,51.71875
45243,51.5625
45244,51.71875
45245,51.71875
45246,51.71875
45247,51.71875
45248,51.71875
45249,51.71875
45250,52.1875
45251,51.71875
45252,51.71875
45253,51.71875
45254,51.875
45255,51.25
45256,51.5625
45257,51.5625
45258,51.5625
45259,51.71875
45260,51.71875
45261,51.71875
45262,51.71875
45263,51.71875
45264,51.5625
45265,51.875
45266,51.71875
45267,51.71875
45268,51.71875
45269,51.71875
45270,51.40625
45271,51.71875
45272,51.5625
45273,51.71875
45274,51.5625
45275,52.34375
45276,51.5625
45277,51.875
45278,51.71875
45279,51.71875
45280,51.71875
45281,51.875
45282,51.71875
45283,51.5625
45284,52.1875
45285,51.71875
45286,51.71875
45287,51.71875
45288,51.5625
45289,51.5625
45290,51.71875
45291,51.875
45292,51.71875
45293,52.34375
45294,51.71875
45295,51.5625
45296,51.71875
45297,51.5625
45298,51.71875
45299,51.71875
45300,52.34375
45301,51.71875
45302,51.71875
45303,51.71875
45304,50.3125
45305,51.71875
45306,51.71875
45307,51.71875
45308,51.71875
45309,50.46875
45310,52.03125
45311,51.71875
45312,51.5625
45313,51.71875
45314,51.71875
45315,52.5
45316,51.71875
45317,51.09375
45318,51.71875
45319,51.71875
45320,50.3125
45321,51.71875
45322,51.5625
45323,51.5625
45324,51.71875
45325,51.71875
45326,51.71875
45327,51.875
45328,51.71875
45329,51.71875
45330,51.71875
45331,51.71875
45332,51.71875
45333,51.875
45334,51.71875
45335,51.71875
45336,51.25
45337,51.71875
45338,51.71875
45339,51.71875
45340,51.71875
45341,51.5625
45342,51.5625
45343,52.1875
45344,52.03125
45345,52.34375
45346,52.34375
45347,51.71875
45348,51.71875
45349,52.5
45350,51.71875
45351,51.71875
45352,51.875
45353,51.71875
45354,51.25
45355,51.71875
45356,51.71875
45357,50.3125
45358,51.71875
45359,51.5625
45360,51.875
45361,51.5625
45362,51.71875
45363,51.71875
45364,51.71875
45365,51.71875
45366,51.71875
45367,51.71875
45368,51.875
45369,51.71875
45370,51.875
45371,51.5625
45372,51.71875
45373,51.5625
45374,51.5625
45375,51.71875
45376,51.71875
45377,51.71875
45378,51.875
45379,51.71875
45380,51.5625
45381,51.71875
45382,51.71875
45383,51.71875
45384,51.71875
45385,51.5625
45386,51.71875
45387,51.71875
45388,51.71875
45389,51.71875
45390,51.71875
45391,51.71875
45392,51.71875
45393,51.71875
45394,51.71875
45395,51.71875
45396,52.03125
45397,51.71875
45398,51.71875
45399,52.1875
45400,51.71875
45401,51.5625
45402,51.71875
45403,51.5625
45404,51.71875
45405,51.71875
45406,51.5625
45407,51.71875
45408,51.71875
45409,51.71875
45410,51.71875
45411,51.71875
45412,51.71875
45413,51.71875
45414,51.71875
45415,51.40625
45416,51.5625
45417,51.71875
45418,51.71875
45419,51.5625
45420,51.71875
45421,51.71875
45422,51.71875
45423,51.71875
45424,51.71875
45425,52.1875
45426,50.78125
45427,52.1875
45428,51.875
45429,51.71875
45430,51.71875
45431,51.71875
45432,51.71875
45433,51.71875
45434,51.71875
45435,51.40625
45436,51.71875
45437,51.71875
45438,51.71875
45439,51.5625
45440,51.71875
45441,51.25
45442,51.5625
45443,51.71875
45444,51.71875
45445,51.5625
45446,51.875
45447,51.71875
45448,51.875
45449,51.71875
45450,51.5625
45451,51.71875
45452,51.5625
45453,51.71875
45454,51.875
45455,51.875
45456,51.5625
45457,51.71875
45458,51.5625
45459,51.71875
45460,51.71875
45461,51.71875
45462,51.71875
45463,51.5625
45464,52.1875
45465,52.1875
45466,51.71875
45467,51.71875
45468,51.71875
45469,51.5625
45470,51.71875
45471,51.71875
45472,51.875
45473,51.71875
45474,51.71875
45475,51.71875
45476,51.5625
45477,51.5625
45478,51.71875
45479,52.03125
45480,51.71875
45481,51.71875
45482,51.5625
45483,51.71875
45484,51.71875
45485,52.34375
45486,51.71875
45487,51.71875
45488,51.71875
45489,51.5625
45490,51.71875
45491,51.5625
45492,51.875
45493,51.71875
45494,51.71875
45495,51.5625
45496,51.5625
45497,51.71875
45498,51.71875
45499,50.625
45500,51.875
45501,51.71875
45502,51.71875
45503,51.71875
45504,51.5625
45505,51.5625
45506,51.5625
45507,52.1875
45508,51.5625
45509,51.71875
45510,51.71875
45511,52.34375
45512,52.34375
45513,52.5
45514,52.5
45515,52.96875
45516,53.125
45517,52.65625
45518,44.6875
45519,52.96875
45520,52.8125
45521,52.8125
45522,53.4375
45523,53.125
45524,53.125
45525,40.9375
45526,40
45527,53.125
45528,53.28125
45529,53.75
45530,53.28125
45531,53.125
45532,52.96875
45533,53.4375
45534,53.4375
45535,53.59375
45536,45.625
45537,53.75
45538,53.59375
45539,53.75
45540,53.75
45541,44.6875
45542,51.5625
45543,53.90625
45544,53.90625
45545,53.90625
45546,54.0625
45547,54.0625
45548,31.09375
45549,54.0625
45550,54.21875
45551,54.53125
45552,54.21875
45553,54.21875
45554,54.375
45555,43.125
45556,54.6875
45557,54.375
45558,47.96875
45559,54.53125
45560,54.53125
45561,54.6875
45562,54.6875
45563,37.5
45564,54.6875
45565,54.6875
45566,54.6875
45567,54.6875
45568,54.6875
45569,54.53125
45570,54.84375
45571,55
45572,55.15625
45573,55.46875
45574,54.6875
45575,54.6875
45576,54.53125
45577,31.875
45578,55.15625
45579,42.1875
45580,55.15625
45581,54.6875
45582,54.6875
45583,54.84375
45584,54.6875
45585,54.53125
45586,55.15625
45587,54.6875
45588,44.375
45589,41.71875
45590,54.6875
45591,54.84375
45592,54.6875
45593,54.375
45594,55.15625
45595,54.6875
45596,55.15625
45597,55
45598,54.6875
45599,55.15625
45600,54.6875
45601,55.15625
45602,55.15625
45603,54.6875
45604,54.6875
45605,54.53125
45606,55.15625
45607,52.34375
45608,55.15625
45609,54.6875
45610,54.6875
45611,54.84375
45612,53.4375
45613,54.84375
45614,55.3125
45615,52.34375
45616,51.25
45617,54.84375
45618,54.21875
45619,55
45620,54.375
45621,54.84375
45622,55.15625
45623,55.15625
45624,54.84375
45625,54.0625
45626,26.25
45627,49.21875
45628,54.84375
45629,54.375
45630,54.6875
45631,54.6875
45632,54.84375
45633,54.6875
45634,41.25
45635,42.34375
45636,54.6875
45637,55
45638,55.3125
45639,55.15625
45640,54.6875
45641,43.59375
45642,34.84375
45643,54.6875
45644,55.15625
45645,55.15625
45646,54.6875
45647,55
45648,55.3125
45649,54.53125
45650,54.84375
45651,54.6875
45652,54.84375
45653,55.3125
45654,55.15625
45655,54.84375
45656,31.25
45657,54.84375
45658,55.3125
45659,54.84375
45660,54.84375
45661,54.6875
45662,54.53125
45663,54.84375
45664,55.3125
45665,54.6875
45666,54.6875
45667,54.84375
45668,55.3125
45669,53.125
45670,54.84375
45671,55.15625
45672,54.84375
45673,47.1875
45674,54.6875
45675,25
45676,44.6875
45677,54.84375
45678,55.3125
45679,55
45680,54.6875
45681,54.84375
45682,54.84375
45683,52.65625
45684,55.3125
45685,50.78125
45686,54.6875
45687,54.53125
45688,54.375
45689,54.6875
45690,54.375
45691,54.0625
45692,54.0625
45693,53.4375
45694,53.75
45695,54.0625
45696,53.59375
45697,53.75
45698,53.59375
45699,53.59375
45700,53.125
45701,53.4375
45702,53.4375
45703,53.4375
45704,53.4375
45705,53.28125
45706,50.46875
45707,53.28125
45708,53.75
45709,53.125
45710,53.125
45711,53.125
45712,53.28125
45713,53.125
45714,45.78125
45715,51.71875
45716,53.28125
45717,53.59375
45718,53.125
45719,52.96875
45720,53.125
45721,53.4375
45722,52.96875
45723,52.96875
45724,52.96875
45725,52.65625
45726,52.8125
45727,53.28125
45728,51.875
45729,51.875
45730,52.8125
45731,49.53125
45732,53.4375
45733,52.8125
45734,52.96875
45735,52.65625
45736,52.65625
45737,52.8125
45738,52.8125
45739,52.65625
45740,52.5
45741,52.5
45742,51.25
45743,53.125
45744,52.65625
45745,52.65625
45746,52.65625
45747,52.5
45748,52.65625
45749,52.96875
45750,52.65625
45751,52.5
45752,52.5
45753,52.65625
45754,53.125
45755,46.875
45756,47.34375
45757,52.5
45758,52.34375
45759,52.65625
45760,49.375
45761,52.5
45762,52.5
45763,51.875
45764,52.5
45765,52.65625
45766,52.1875
45767,52.5
45768,51.875
45769,49.21875
45770,51.09375
45771,52.34375
45772,52.65625
45773,52.5
45774,52.65625
45775,52.5
45776,52.5
45777,52.65625
45778,52.34375
45779,52.96875
45780,52.5
45781,52.34375
45782,52.96875
45783,52.5
45784,52.03125
45785,52.5
45786,52.34375
45787,52.03125
45788,52.8125
45789,52.5
45790,52.34375
45791,52.8125
45792,52.34375
45793,52.34375
45794,52.34375
45795,52.1875
45796,52.34375
45797,52.34375
45798,52.1875
45799,52.34375
45800,52.5
45801,52.65625
45802,52.1875
45803,52.5
45804,52.8125
45805,52.34375
45806,52.34375
45807,52.34375
45808,52.34375
45809,52.5
45810,51.5625
45811,52.34375
45812,52.8125
45813,52.8125
45814,52.8125
45815,52.34375
45816,52.34375
45817,52.34375
45818,52.1875
45819,52.34375
45820,52.34375
45821,52.65625
45822,52.03125
45823,52.1875
45824,52.1875
45825,52.34375
45826,52.03125
45827,52.34375
45828,52.1875
45829,52.34375
45830,52.65625
45831,52.34375
45832,52.34375
45833,52.34375
45834,52.65625
45835,52.34375
45836,50.46875
45837,52.65625
45838,52.1875
45839,52.1875
45840,52.34375
45841,52.65625
45842,52.34375
45843,52.65625
45844,50.78125
45845,51.09375
45846,52.1875
45847,52.1875
45848,52.34375
45849,52.8125
45850,52.1875
45851,50
45852,52.34375
45853,52.65625
45854,52.8125
45855,52.1875
45856,52.1875
45857,52.1875
45858,52.1875
45859,51.5625
45860,52.5
45861,52.1875
45862,52.1875
45863,52.1875
45864,52.1875
45865,51.40625
45866,52.1875
45867,52.8125
45868,52.1875
45869,52.1875
45870,51.875
45871,52.1875
45872,52.1875
45873,51.09375
45874,52.34375
45875,52.34375
45876,52.34375
45877,52.1875
45878,52.34375
45879,52.1875
45880,52.34375
45881,52.1875
45882,52.34375
45883,52.34375
45884,52.1875
45885,52.34375
45886,52.5
45887,52.03125
45888,52.1875
45889,52.1875
45890,51.875
45891,52.1875
45892,52.1875
45893,52.03125
45894,52.1875
45895,52.1875
45896,52.1875
45897,52.65625
45898,52.1875
45899,52.65625
45900,52.34375
45901,52.1875
45902,52.1875
45903,52.1875
45904,52.1875
45905,52.34375
45906,52.1875
45907,52.1875
45908,52.1875
45909,52.03125
45910,52.1875
45911,52.1875
45912,52.1875
45913,52.1875
45914,52.1875
45915,52.1875
45916,52.1875
45917,51.25
45918,52.5
45919,52.34375
45920,52.1875
45921,52.03125
45922,52.03125
45923,52.03125
45924,52.03125
45925,52.03125
45926,52.1875
45927,52.1875
45928,52.1875
45929,52.1875
45930,52.1875
45931,52.1875
45932,52.03125
45933,52.03125
45934,52.1875
45935,52.03125
45936,52.5
45937,52.1875
45938,52.03125
45939,52.34375
45940,52.65625
45941,51.875
45942,52.1875
45943,52.03125
45944,52.1875
45945,52.1875
45946,52.03125
45947,52.1875
45948,52.03125
45949,52.03125
45950,52.03125
45951,52.03125
45952,52.65625
45953,52.34375
45954,52.1875
45955,52.1875
45956,51.875
45957,52.03125
45958,51.875
45959,51.875
45960,52.1875
45961,52.03125
45962,52.1875
45963,52.03125
45964,52.03125
45965,52.03125
45966,51.875
45967,52.1875
45968,52.1875
45969,52.1875
45970,52.03125
45971,52.5
45972,52.1875
45973,52.1875
45974,51.875
45975,52.03125
45976,52.03125
45977,52.03125
45978,52.03125
45979,52.03125
45980,52.03125
45981,52.1875
45982,52.03125
45983,51.40625
45984,51.875
45985,52.1875
45986,52.03125
45987,52.1875
45988,52.1875
45989,52.03125
45990,52.03125
45991,52.03125
45992,52.03125
45993,52.03125
45994,52.03125
45995,52.03125
45996,52.65625
45997,52.1875
45998,52.1875
45999,52.65625
46000,52.03125
46001,52.03125
46002,52.03125
46003,52.03125
46004,51.875
46005,52.1875
46006,52.03125
46007,52.1875
46008,52.03125
46009,52.03125
46010,52.03125
46011,51.875
46012,52.1875
46013,52.03125
46014,52.03125
46015,52.1875
46016,52.03125
46017,52.03125
46018,52.03125
46019,52.1875
46020,52.03125
46021,52.03125
46022,52.03125
46023,51.25
46024,51.875
46025,52.1875
46026,52.03125
46027,52.1875
46028,52.1875
46029,52.5
46030,52.03125
46031,52.03125
46032,52.34375
46033,52.03125
46034,51.875
46035,52.1875
46036,52.03125
46037,52.03125
46038,52.1875
46039,52.03125
46040,52.03125
46041,52.03125
46042,52.03125
46043,52.03125
46044,52.03125
46045,52.1875
46046,52.03125
46047,52.03125
46048,52.1875
46049,52.03125
46050,52.1875
46051,52.03125
46052,52.1875
46053,52.1875
46054,52.03125
46055,52.03125
46056,52.03125
46057,51.875
46058,52.03125
46059,52.1875
46060,51.875
46061,51.875
46062,52.03125
46063,52.03125
46064,52.1875
46065,52.03125
46066,52.03125
46067,52.03125
46068,52.03125
46069,50.46875
46070,52.03125
46071,52.1875
46072,52.03125
46073,52.03125
46074,52.03125
46075,52.03125
46076,52.03125
46077,52.03125
46078,52.03125
46079,52.03125
46080,52.03125
46081,51.875
46082,52.03125
46083,51.875
46084,52.1875
46085,51.875
46086,51.875
46087,51.71875
46088,52.03125
46089,52.03125
46090,52.03125
46091,52.1875
46092,51.875
46093,51.875
46094,51.40625
46095,52.03125
46096,51.875
46097,52.03125
46098,52.03125
46099,51.25
46100,52.1875
46101,52.03125
46102,52.03125
46103,52.03125
46104,52.03125
46105,51.875
46106,51.875
46107,52.03125
46108,51.875
46109,52.03125
46110,52.03125
46111,52.1875
46112,51.875
46113,52.03125
46114,52.03125
46115,52.03125
46116,51.875
46117,50.78125
46118,52.03125
46119,52.5
46120,51.875
46121,52.03125
46122,52.03125
46123,52.03125
46124,51.875
46125,51.875
46126,52.03125
46127,52.03125
46128,52.03125
46129,52.03125
46130,51.875
46131,51.875
46132,52.03125
46133,51.875
46134,52.03125
46135,52.03125
46136,52.03125
46137,52.03125
46138,52.03125
46139,52.03125
46140,52.03125
46141,52.03125
46142,52.03125
46143,52.03125
46144,52.5
46145,52.03125
46146,51.875
46147,51.875
46148,52.03125
46149,52.03125
46150,51.875
46151,51.875
46152,52.03125
46153,52.03125
46154,52.03125
46155,52.03125
46156,52.03125
46157,52.03125
46158,52.03125
46159,52.03125
46160,51.875
46161,52.5
46162,52.5
46163,52.03125
46164,52.03125
46165,52.03125
46166,52.03125
46167,50.46875
46168,52.03125
46169,52.1875
46170,51.875
46171,52.03125
46172,52.03125
46173,52.03125
46174,52.03125
46175,52.03125
46176,51.875
46177,51.875
46178,51.875
46179,51.875
46180,52.03125
46181,52.1875
46182,51.875
46183,51.875
46184,51.875
46185,52.03125
46186,52.03125
46187,51.71875
46188,52.5
46189,52.03125
46190,52.03125
46191,51.09375
46192,51.875
46193,51.875
46194,51.875
46195,52.03125
46196,52.03125
46197,51.875
46198,50.3125
46199,52.34375
46200,51.875
46201,50.78125
46202,52.5
46203,52.03125
46204,52.5
46205,52.03125
46206,51.875
46207,51.875
46208,51.875
46209,52.03125
46210,51.25
46211,51.875
46212,51.875
46213,51.875
46214,52.03125
46215,51.875
46216,52.03125
46217,52.03125
46218,51.875
46219,51.40625
46220,52.1875
46221,52.03125
46222,52.03125
46223,52.03125
46224,51.875
46225,52.5
