éûçè,cell_1(V),cell_2(V),cell_3(V),cell_4(V),cell_5(V),cell_6(V),cell_7(V),cell_8(V),cell_9(V),cell_10(V),cell_11(V),cell_12(V),cell_13(V),cell_14(V),cell_15(V),cell_16(V)
11:31:33,3.2176,3.1938,3.2151,3.2252,2.9065,2.9117,2.8871,2.974,3.0107,3.0841,3.1326,3.1519,2.9105,2.9011,2.8261,2.9008
11:31:34,3.2176,3.1938,3.2151,3.2252,2.9065,2.9117,2.8871,2.974,3.0107,3.0841,3.1326,3.1519,3.2559,3.2641,3.2614,3.2589
11:31:35,3.2776,3.2359,3.2552,3.2575,3.2357,3.2936,3.2187,3.2692,3.2422,3.2635,3.2611,3.254,3.2559,3.2641,3.2714,3.2682
11:31:36,2.9481,3.0235,3.0076,2.9968,2.9885,3.0054,2.9749,2.9806,2.9515,2.9619,2.9633,2.9585,2.9505,2.9425,2.8685,2.9101
11:31:37,2.9101,2.9263,2.9169,2.9117,2.9042,2.9185,2.9024,2.9166,2.9073,2.9072,2.9249,2.919,2.9134,2.8964,2.802,2.8733
11:31:38,2.9101,2.9263,2.9169,2.9117,2.9042,2.9185,2.9024,2.9166,2.9073,2.9072,2.9249,2.919,2.9134,2.8964,2.802,2.8733
11:31:39,2.8895,2.9154,2.9136,2.9097,2.8967,2.8949,2.9237,2.8981,2.8871,2.9267,2.9096,2.9569,2.9005,2.9558,2.7973,2.8699
11:31:40,2.9394,2.9643,2.942,2.9347,2.9233,2.9195,2.9237,2.8981,2.8871,2.9267,2.9096,2.9569,2.9005,2.9558,2.8389,2.9018
11:31:41,2.9394,2.9643,2.942,2.9347,2.9233,2.9195,2.9237,2.8981,2.8871,2.9267,2.9096,2.9569,3.2004,3.2704,3.2563,3.2556
11:31:42,2.9394,2.9643,2.942,2.9347,2.9233,2.9195,2.9237,2.8981,2.8871,2.9267,2.9096,2.9569,3.2227,3.2905,3.2772,3.2743
11:31:43,3.2893,3.2483,3.2669,3.2695,3.2474,3.2855,3.2692,3.2767,3.2619,3.2994,3.2373,3.3079,3.2283,3.2959,3.2827,3.2785
11:31:44,3.2989,3.2561,3.2746,3.2777,3.2555,3.2939,3.2732,3.2807,3.2668,3.3041,3.2412,3.3177,3.2364,3.3032,3.2872,3.2838
11:31:45,3.3046,3.2626,3.2786,3.2812,3.2588,3.2974,3.28,3.2882,3.2751,3.3093,3.2478,3.3249,3.2408,3.3069,3.2948,3.2908
11:31:46,3.3078,3.2647,3.284,3.2871,3.2644,3.3032,3.2863,3.2943,3.2811,3.3159,3.2501,3.3278,3.2408,3.3069,3.2948,3.2908
11:31:47,3.3116,3.2701,3.2889,3.2911,3.2698,3.3082,3.288,3.2969,3.2846,3.3173,3.2551,3.3343,3.2518,3.3176,3.3027,3.2987
11:31:48,3.3144,3.272,3.291,3.2936,3.2721,3.31,3.2926,3.3003,3.2865,3.3194,3.2574,3.3367,3.2538,3.32,3.3074,3.3022
11:31:49,3.3172,3.2759,3.2927,3.2955,3.2733,3.3124,3.295,3.3036,3.2912,3.3234,3.2604,3.3413,3.2569,3.3232,3.3104,3.306
11:31:50,3.3195,3.2773,3.2964,3.2988,3.2775,3.3157,3.2971,3.3078,3.295,3.3266,3.2642,3.3448,3.2613,3.3267,3.3137,3.3073
11:31:51,3.3229,3.2804,3.2992,3.3021,3.2796,3.3189,3.301,3.3088,3.2961,3.3278,3.2649,3.3462,3.2622,3.3279,3.315,3.3101
11:31:52,3.3245,3.2835,3.3018,3.3027,3.281,3.3211,3.3016,3.3125,3.3003,3.3297,3.2674,3.3493,3.2638,3.3296,3.3171,3.3127
11:31:53,3.3261,3.2839,3.3025,3.3056,3.284,3.3227,3.3046,3.3155,3.3024,3.3318,3.2698,3.3519,3.2657,3.3312,3.3185,3.3137
11:31:54,3.3285,3.2863,3.3053,3.3072,3.2852,3.3248,3.306,3.3172,3.3053,3.3301,3.2707,3.3535,3.2673,3.3333,3.3199,3.3157
11:31:55,2.8786,2.9524,2.921,2.9114,2.894,2.8803,2.9431,2.8999,2.8606,2.871,2.839,2.9216,2.8609,3.0397,2.9133,2.9458
11:31:56,3.276,3.1974,3.2459,3.2593,3.2439,3.2846,3.2747,3.2902,3.2756,3.3094,3.2484,3.3328,3.1637,3.242,3.2296,3.2479
11:31:57,3.3084,3.2704,3.2901,3.2919,3.2726,3.3115,3.2932,3.306,3.292,3.322,3.2423,3.3297,3.2463,3.3133,3.3017,3.2995
11:31:58,3.3175,3.2772,3.2962,3.253,3.1991,3.3115,3.2932,3.306,3.292,3.322,3.2601,3.3442,3.2463,3.3133,3.3017,3.2995
11:31:59,3.2195,3.1971,3.2089,3.2082,3.1913,3.2209,3.2115,3.213,3.1986,3.2225,3.1655,3.1995,3.1656,3.2253,3.1936,3.2034
11:32:00,3.3166,3.2762,3.2587,3.2698,3.2556,3.2968,3.2841,3.2988,3.2857,3.3162,3.257,3.3411,3.2547,3.3208,3.3085,3.3045
11:32:01,3.3215,3.2798,3.2988,3.301,3.2792,3.3194,3.3004,3.306,3.2116,3.1937,3.1704,3.347,3.2303,3.3257,3.3127,3.3086
11:32:02,3.2891,3.2428,3.2072,3.1652,3.1238,3.1238,3.1021,3.0648,3.0323,3.0417,2.9996,3.1155,3.2303,3.2731,3.1887,3.1654
11:32:03,2.9357,2.9508,2.9337,2.9181,2.9201,2.9251,2.9425,2.9079,2.8878,2.9063,2.88,2.9636,2.9092,2.9645,2.8621,2.9345
11:32:04,2.9505,2.9611,2.9479,2.9479,2.9353,2.9324,2.9561,2.9225,2.8867,2.9154,2.9081,2.975,2.9148,2.9459,2.8263,2.9107
11:32:05,2.9057,2.9437,2.9254,2.9062,2.9054,2.9086,2.9582,2.915,2.8904,2.9242,2.8763,2.957,2.8796,2.927,2.7926,2.8667
11:32:06,2.8499,2.8958,2.9184,2.9074,2.9096,2.8859,2.9074,2.857,2.8301,2.8523,2.8133,2.8984,2.826,2.8707,2.751,2.8555
11:32:07,2.8499,2.8958,2.8913,2.9015,2.8846,2.8673,2.8879,2.8493,2.827,2.8523,2.8133,2.8984,2.826,2.8707,2.751,2.8555
11:32:08,2.8201,2.9047,2.8697,2.8495,2.88,2.8807,2.8676,2.8414,2.8455,2.7975,2.8926,2.8359,2.8894,2.8176,2.731,2.8046
11:32:09,2.799,2.8939,2.8742,2.8802,2.8583,2.858,2.8402,2.785,2.8048,2.7628,2.848,2.7723,2.8562,2.7863,2.7182,2.7864
11:32:10,2.7932,2.8591,2.8264,2.8219,2.8344,2.8095,2.8198,2.767,2.7849,2.7642,2.8397,2.7594,2.8485,2.7641,2.6786,2.7704
11:32:11,2.7788,2.8515,2.8177,2.8034,2.818,2.7754,2.8238,2.7799,2.7577,2.7719,2.8019,2.7465,2.8334,2.7557,2.6617,2.7512
11:32:12,2.7788,2.8515,2.8177,2.8034,2.8194,2.7902,2.8425,2.7859,2.7525,2.7785,2.8093,2.7507,2.8576,2.7872,2.6617,2.7512
11:32:13,2.7833,2.866,2.8393,2.8409,2.8479,2.8006,2.8418,2.8089,2.7703,2.7935,2.8309,2.7634,2.8399,2.7741,2.6935,2.7906
11:32:14,2.8075,2.8808,2.8404,2.8224,2.8382,2.7908,2.8355,2.7951,2.7603,2.7757,2.8173,2.7564,2.8594,2.788,2.6987,2.774
11:32:15,2.7793,2.8558,2.825,2.8201,2.8344,2.7943,2.8481,2.792,2.7413,2.7675,2.8026,2.7531,2.835,2.7648,2.6822,2.7697
11:32:16,2.7563,2.8338,2.7992,2.7889,2.8026,2.7621,2.8277,2.7707,2.7261,2.7541,2.7953,2.7294,2.8134,2.741,2.6438,2.7354
11:32:17,2.7632,2.8354,2.8099,2.8039,2.8124,2.7745,2.8245,2.7724,2.735,2.7632,2.8032,2.7374,2.8138,2.7422,2.6612,2.7501
11:32:18,2.7782,2.8492,2.8193,2.8116,2.8263,2.7847,2.8257,2.7726,2.7217,2.7505,2.7836,2.7152,2.8297,2.7574,2.6766,2.7594
11:32:19,2.7648,2.8487,2.827,2.8053,2.8068,2.7609,2.8085,2.7525,2.7272,2.7648,2.7939,2.7182,2.8197,2.7576,2.6887,2.7307
11:32:20,2.7552,2.8251,2.7994,2.7983,2.8032,2.7653,2.8112,2.7549,2.7109,2.7489,2.7832,2.7147,2.7967,2.7292,2.6483,2.7327
11:32:21,2.7477,2.8256,2.7999,2.7941,2.8038,2.7806,2.8303,2.7778,2.749,2.7722,2.8042,2.7252,2.8052,2.7355,2.6588,2.7406
11:32:22,2.781,2.8244,2.7959,2.7852,2.7929,2.7469,2.8009,2.7553,2.7226,2.7701,2.8169,2.759,2.8326,2.763,2.7094,2.7707
11:32:23,2.7559,2.8376,2.8288,2.821,2.8251,2.7867,2.8304,2.7815,2.7359,2.7792,2.8033,2.7255,2.8326,2.763,2.7094,2.7707
11:32:24,2.7527,2.8287,2.8001,2.7978,2.7987,2.7607,2.8154,2.7691,2.718,2.7539,2.7921,2.721,2.8075,2.7392,2.6557,2.7439
11:32:25,2.7472,2.8235,2.7896,2.7803,2.7831,2.7356,2.7906,2.7324,2.6852,2.7321,2.7813,2.7095,2.8042,2.7336,2.6467,2.7294
11:32:26,2.7332,2.8153,2.7903,2.8018,2.8052,2.7673,2.8192,2.7601,2.7224,2.7386,2.7675,2.6934,2.7884,2.7247,2.6423,2.7457
11:32:27,2.7885,2.853,2.8313,2.813,2.8123,2.7504,2.8145,2.7507,2.7008,2.7457,2.7872,2.7234,2.8356,2.7684,2.6997,2.7606
11:32:28,2.7885,2.853,2.8313,2.813,2.8123,2.7757,2.8236,2.7722,2.7324,2.7727,2.8159,2.7433,2.8333,2.7581,2.6788,2.7606
11:32:29,2.7712,2.8458,2.8261,2.8252,2.827,2.7813,2.8383,2.79,2.7486,2.7757,2.8098,2.7318,2.8238,2.76,2.6965,2.7733
11:32:30,2.7759,2.8504,2.8241,2.8227,2.8321,2.799,2.833,2.7649,2.7084,2.7449,2.7803,2.7138,2.827,2.7637,2.6808,2.7625
11:32:31,2.758,2.8336,2.84,2.8231,2.8267,2.7806,2.8295,2.7747,2.7311,2.7686,2.8014,2.7267,2.8579,2.7937,2.716,2.7744
11:32:32,2.7792,2.8565,2.8407,2.8391,2.8492,2.7967,2.8364,2.7781,2.7345,2.7733,2.8134,2.7348,2.8302,2.7719,2.716,2.7895
11:32:33,2.8417,2.8806,2.848,2.8468,2.8536,2.8061,2.8508,2.7836,2.7493,2.7886,2.8241,2.7536,2.8816,2.7979,2.7308,2.7577
11:32:34,2.7848,2.8492,2.8201,2.8109,2.8148,2.7738,2.8234,2.7685,2.7413,2.8076,2.8491,2.7618,2.8382,2.7656,2.6904,2.7616
11:32:35,2.8026,2.8644,2.8391,2.833,2.8412,2.7738,2.8285,2.7865,2.7441,2.7809,2.8171,2.743,2.851,2.757,2.679,2.7534
11:32:36,2.7747,2.835,2.799,2.7922,2.8029,2.7666,2.8315,2.7907,2.7624,2.81,2.8283,2.7943,2.8475,2.8264,2.7192,2.74
11:32:37,2.7763,2.8045,2.8152,2.7938,2.8045,2.7658,2.8154,2.7518,2.7154,2.7958,2.7979,2.7601,2.7849,2.7794,2.6469,2.7413
11:32:38,2.853,2.8607,2.87,2.8463,2.8545,2.823,2.8772,2.8122,2.7645,2.7891,2.7864,2.8117,2.7849,2.7794,2.6469,2.7413
11:32:39,2.7613,2.7907,2.8048,2.799,2.8039,2.767,2.8217,2.7843,2.7624,2.8109,2.8447,2.8182,2.8512,2.8486,2.7638,2.7441
11:32:40,2.7721,2.802,2.8051,2.78,2.7828,2.7412,2.8014,2.7528,2.762,2.7768,2.7768,2.747,2.7823,2.7762,2.6406,2.7262
11:32:41,2.8056,2.8352,2.8646,2.7953,2.8031,2.7715,2.8411,2.7989,2.7491,2.7855,2.7975,2.7803,2.7823,2.7762,2.6406,2.7262
11:32:42,2.7779,2.8059,2.8187,2.7917,2.7957,2.7551,2.8171,2.7488,2.6955,2.736,2.8014,2.7767,2.7863,2.7822,2.6516,2.739
11:32:43,2.778,2.8045,2.8205,2.7995,2.8067,2.7733,2.8262,2.7752,2.7318,2.7747,2.7927,2.7679,2.7828,2.7792,2.6518,2.7451
11:32:44,2.7897,2.8284,2.8189,2.8046,2.8076,2.7673,2.8203,2.7663,2.728,2.7682,2.782,2.7571,2.793,2.8027,2.693,2.7886
11:32:45,2.7897,2.8284,2.8189,2.8046,2.8076,2.7673,2.8203,2.7663,2.728,2.7682,2.782,2.7571,2.7807,2.7803,2.6569,2.7537
11:32:46,2.7944,2.8247,2.8442,2.8337,2.8262,2.7749,2.8306,2.7757,2.7292,2.778,2.799,2.776,2.7896,2.7869,2.6858,2.7819
11:32:47,2.7944,2.8247,2.8442,2.8337,2.8262,2.7749,2.8306,2.7757,2.7292,2.778,2.799,2.776,2.796,2.7974,2.6811,2.7691
11:32:48,2.8192,2.8432,2.8563,2.8374,2.8419,2.804,2.8427,2.7747,2.7347,2.7904,2.8299,2.7952,2.8189,2.8221,2.703,2.7881
11:32:49,2.7896,2.8078,2.8153,2.84,2.841,2.8096,2.8669,2.811,2.7593,2.7867,2.8264,2.7908,2.7954,2.786,2.6446,2.7486
11:32:50,2.834,2.8382,2.85,2.8701,2.8886,2.8484,2.8898,2.8371,2.8081,2.8545,2.8671,2.8526,2.8747,2.8687,2.7643,2.8186
11:32:51,2.8499,2.857,2.8688,2.8468,2.8491,2.7964,2.8388,2.7694,2.771,2.8104,2.8194,2.8065,2.8484,2.8397,2.7218,2.7998
11:32:52,2.8096,2.8389,2.8528,2.8505,2.8624,2.8372,2.8744,2.8315,2.7924,2.8188,2.8405,2.7947,2.8151,2.8186,2.6967,2.78
11:32:53,2.8373,2.8712,2.8959,2.8921,2.8844,2.847,2.8956,2.8652,2.8109,2.831,2.8431,2.7777,2.8012,2.8504,2.755,2.8431
11:32:54,2.8138,2.8427,2.8585,2.8475,2.8433,2.8056,2.8563,2.7567,2.7259,2.77,2.7904,2.7728,2.814,2.8191,2.7018,2.796
11:32:55,2.8258,2.8443,2.868,2.8559,2.8559,2.8068,2.8517,2.8063,2.7532,2.7874,2.8016,2.7809,2.8244,2.8233,2.705,2.7982
11:32:56,2.8618,2.8888,2.892,2.8674,2.8723,2.8535,2.8872,2.8448,2.8038,2.8278,2.8426,2.8233,2.8588,2.8714,2.7518,2.8229
11:32:57,2.8768,2.8752,2.8817,2.8521,2.845,2.8039,2.8463,2.7948,2.7769,2.8073,2.8293,2.8126,2.8707,2.8586,2.7374,2.8077
11:32:58,2.8007,2.8335,2.8482,2.8257,2.8277,2.789,2.8341,2.7761,2.7326,2.7728,2.7902,2.7702,2.8267,2.8212,2.6913,2.7763
11:32:59,2.792,2.8176,2.8311,2.8048,2.8068,2.7707,2.8261,2.7787,2.72,2.7538,2.7674,2.7369,2.7974,2.7944,2.662,2.7514
11:33:00,3.2182,2.8956,2.9863,3.0327,3.0668,3.0874,3.1305,3.1422,3.1333,3.1785,3.1884,3.174,3.1881,3.2027,3.1975,3.2119
11:33:01,3.242,3.185,3.236,3.2246,3.2149,3.2214,3.2253,3.2263,3.2096,3.2388,3.2256,3.2073,3.2162,3.2272,3.2242,3.2322
11:33:02,3.2538,3.199,3.2498,3.1963,3.1357,3.0869,3.0743,3.0685,3.0721,3.1078,3.1246,3.2257,3.2162,3.2272,3.2242,3.2322
11:33:03,3.0027,2.9889,3.0131,2.9774,2.9688,2.9488,3.0982,3.0637,3.0276,3.0297,3.0307,3.0078,3.0007,2.9932,3.034,3.0796
11:33:04,2.9512,2.9533,2.9585,2.9325,2.9403,2.9231,2.9657,2.9398,2.9169,2.9516,2.9484,2.9322,2.9284,2.9287,2.8497,2.8957
11:33:05,2.915,2.9508,2.9182,2.913,2.9503,2.9231,2.9614,2.912,2.8788,2.8986,2.913,2.898,2.9214,2.9114,2.8213,2.8741
11:33:06,2.8663,2.9349,2.8871,2.903,2.8872,2.9085,2.8961,2.9042,2.8712,2.9009,2.9055,2.8882,2.8807,2.8666,2.7609,2.8317
11:33:07,2.8658,2.9431,2.8898,2.8901,2.876,2.8913,2.8647,2.8615,2.8198,2.8474,2.8566,2.8685,2.8847,2.8832,2.7852,2.8464
11:33:08,2.8686,2.9512,2.8955,2.9057,2.8783,2.8866,2.8542,2.8458,2.7998,2.8414,2.8713,2.8505,2.8795,2.8909,2.7899,2.8368
11:33:09,2.8686,2.9512,2.8955,2.9057,2.8783,2.8866,2.8542,2.8458,2.7998,2.8414,2.8713,2.8505,2.8509,2.8497,2.7471,2.8375
11:33:10,2.8168,2.893,2.8446,2.8552,2.8484,2.8695,2.8531,2.8521,2.8151,2.8702,2.8283,2.8109,2.8342,2.8294,2.7171,2.8058
11:33:11,2.8374,2.9136,2.8659,2.8865,2.882,2.9029,2.862,2.8587,2.8237,2.8458,2.8535,2.835,2.8539,2.8529,2.7527,2.8321
11:33:12,2.8909,2.9472,2.8681,2.8753,2.8517,2.8608,2.8455,2.8409,2.7918,2.827,2.851,2.8418,2.8551,2.8536,2.7522,2.8298
11:33:13,2.8396,2.9182,2.8825,2.8748,2.8909,2.9024,2.8792,2.8575,2.8029,2.8376,2.8515,2.8355,2.8551,2.8578,2.7673,2.8302
11:33:14,2.8302,2.8997,2.8497,2.8497,2.8398,2.864,2.8521,2.8509,2.8106,2.8469,2.8529,2.8188,2.8053,2.7976,2.6538,2.7441
11:33:15,2.7816,2.8616,2.7994,2.7962,2.7865,2.7847,2.7772,2.756,2.8106,2.8469,2.8529,2.8188,2.8729,2.8732,2.7863,2.856
11:33:16,2.8405,2.9234,2.8812,2.8971,2.8849,2.908,2.8909,2.8948,2.8408,2.8605,2.8552,2.8258,2.8574,2.8653,2.7701,2.8488
11:33:17,2.8674,2.926,2.8755,2.8785,2.8757,2.9078,2.8814,2.8747,2.8218,2.8659,2.8612,2.823,2.8497,2.8454,2.7356,2.8367
11:33:18,2.7946,2.8728,2.835,2.8846,2.9447,3.0358,3.046,3.1117,3.1,2.8221,2.8398,2.8341,2.8141,2.8116,2.7063,2.8388
11:33:19,3.2261,3.2337,3.2083,3.2239,3.1829,3.2425,3.1796,3.2282,3.1971,3.2277,3.2259,3.2091,3.2184,3.227,3.2213,3.2318
11:33:20,3.2443,3.2502,3.2175,3.2328,3.2102,3.268,3.2025,3.2504,3.2207,3.2471,3.2446,3.2293,3.2298,3.2368,3.2329,3.2412
11:33:21,3.0801,3.107,3.0598,3.0628,3.0278,3.0485,3.0033,3.0089,2.9822,2.9875,2.9933,3.195,3.0962,3.088,3.0312,3.0537
11:33:22,2.8709,2.9461,2.8957,2.8912,2.89,2.9156,2.8978,2.9392,2.9066,2.9262,2.9212,2.9024,2.8922,2.8887,2.7915,2.9378
11:33:23,2.8709,2.9461,2.8957,2.8912,2.89,2.9156,2.8978,2.9392,2.9066,2.9262,2.9212,2.9024,2.8478,2.8372,2.7126,2.7967
11:33:24,2.8215,2.9084,2.8516,2.8516,2.8363,2.8475,2.8392,2.8339,2.7788,2.8028,2.8262,2.8451,2.8418,2.8447,2.7224,2.8029
11:33:25,2.8447,2.917,2.8626,2.8736,2.8769,2.9205,2.8963,2.8998,2.8398,2.8662,2.8898,2.8865,2.9192,2.9228,2.8179,2.8262
11:33:26,2.8785,2.9522,2.8959,2.8912,2.8804,2.9066,2.8912,2.9012,2.8604,2.8847,2.8839,2.8738,2.8934,2.8971,2.7863,2.8504
11:33:27,2.8834,2.9482,2.9025,2.9074,2.8835,2.8879,2.8713,2.8797,2.8473,2.8592,2.865,2.8598,2.8929,2.8896,2.7979,2.8651
11:33:28,2.8518,2.9301,2.8968,2.9149,2.9059,2.9211,2.8973,2.8932,2.833,2.8481,2.8596,2.8228,2.8083,2.7947,2.6506,2.7517
11:33:29,2.7742,2.8684,2.8266,2.8388,2.8311,2.8413,2.835,2.8436,2.7787,2.8124,2.7857,2.7755,2.7927,2.8001,2.6801,2.7843
11:33:30,2.8245,2.8852,2.8261,2.8142,2.8024,2.8643,2.8376,2.8362,2.7897,2.828,2.8496,2.8301,2.8385,2.8221,2.7099,2.7985
11:33:31,3.1536,3.1848,3.1636,3.1864,3.1684,3.2277,3.1696,2.8572,2.8953,3.0003,3.0641,3.082,3.1318,3.1545,3.1429,3.1764
11:33:32,3.2326,3.2395,3.2147,3.2291,3.2054,3.2654,3.1988,3.2471,3.2184,3.235,3.2327,3.2168,3.2243,3.2321,3.2252,3.2375
11:33:33,3.2465,3.2534,3.2272,3.2429,3.2204,3.2733,3.2053,3.2544,3.2259,3.2497,3.2483,3.2327,3.2405,3.2402,3.2343,3.2446
11:33:34,3.2465,3.2534,3.2272,3.2429,3.2204,3.2733,3.2053,3.2544,3.2259,3.2497,3.2483,3.2327,3.2405,3.2464,3.2413,3.2512
11:33:35,3.2444,3.2374,3.2719,3.2565,3.2677,3.2184,3.2881,3.2235,3.2801,3.2472,3.239,3.2707,3.2405,3.2464,3.2413,3.2512
11:33:36,3.2444,3.2374,3.2719,3.2565,3.2677,3.2184,3.2881,3.2235,3.2801,3.2472,3.239,3.2707,3.1908,3.1532,3.2239,3.1052
11:33:37,3.1301,3.1343,3.1061,3.102,3.1215,3.1218,3.1151,3.0323,3.0673,3.0417,3.0327,3.0476,3.1545,3.0836,3.1149,3.034
11:33:38,3.1301,3.1343,3.1061,3.102,3.1215,3.1218,3.1151,3.0323,3.0673,3.0417,3.0327,3.0476,2.9567,2.8945,2.8882,2.8472
11:33:39,2.9027,2.956,2.9693,2.9592,2.9672,2.9301,2.9674,2.8998,2.9383,2.9029,2.9159,2.9582,2.9779,2.9119,2.9186,2.8712
11:33:40,2.8994,2.9625,2.9553,2.9301,2.931,2.9095,2.9585,2.8938,2.9322,2.8857,2.8969,2.9163,2.9334,2.8821,2.8928,2.8389
11:33:41,2.9379,2.9829,2.9508,2.9308,2.9475,2.918,2.968,2.8902,2.9224,2.8954,2.9046,2.9453,2.9649,2.9058,2.901,2.8508
11:33:42,2.9113,2.9731,2.9548,2.933,2.9366,2.9203,2.9573,2.8748,2.9001,2.8852,2.8894,2.9235,2.9502,2.8994,2.8922,2.844
11:33:43,2.8537,2.9042,2.8817,2.9053,2.9546,2.9301,2.9681,2.8833,2.9036,2.8784,2.8934,2.9252,2.8925,2.8231,2.7933,2.8091
11:33:44,3.213,3.2145,3.2199,3.2212,3.2175,3.2233,3.1048,3.0905,3.1588,3.152,3.1656,3.2076,3.2169,3.1711,3.2548,3.1637
11:33:45,3.2482,3.2419,3.2462,3.2453,3.24,3.2447,3.2591,3.2191,3.2655,3.2338,3.2273,3.2591,3.2629,3.2088,3.2962,3.1935
11:33:46,3.2599,3.2524,3.2567,3.256,3.2502,3.2505,3.2647,3.2238,3.2791,3.2454,3.2378,3.271,3.2731,3.219,3.3081,3.2046
11:33:47,3.2665,3.2562,3.2605,3.2598,3.2545,3.2589,3.2721,3.2324,3.2883,3.2519,3.2461,3.2803,3.2785,3.2232,3.3125,3.2082
11:33:48,3.2695,3.2627,3.2667,3.2654,3.2612,3.2648,3.2792,3.2387,3.2943,3.2582,3.2491,3.2831,3.2852,3.2298,3.3192,3.2142
11:33:49,3.2731,3.2655,3.2693,3.2687,3.2633,3.2675,3.2806,3.2418,3.2972,3.2616,3.2529,3.289,3.2896,3.2319,3.322,3.217
11:33:50,3.2765,3.2695,3.2747,3.2722,3.2687,3.2725,3.2852,3.247,3.3018,3.2641,3.2578,3.2934,3.2925,3.2365,3.3273,3.2209
11:33:51,3.2815,3.2737,3.2782,3.2767,3.2718,3.2765,3.2899,3.2507,3.3058,3.267,3.2594,3.2956,3.2957,3.2396,3.3308,3.2244
11:33:52,3.2831,3.2768,3.281,3.2792,3.2757,3.2783,3.2904,3.2523,3.3077,3.2688,3.2627,3.2998,3.2994,3.241,3.3327,3.2261
11:33:53,3.2855,3.278,3.2824,3.2811,3.2771,3.2807,3.2939,3.2563,3.3096,3.2725,3.2653,3.3037,3.3011,3.2441,3.335,3.2277
11:33:54,3.2871,3.2815,3.2857,3.2829,3.279,3.2839,3.2958,3.2582,3.3128,3.2733,3.2662,3.3054,3.3029,3.2461,3.3376,3.2303
11:33:55,3.2897,3.2834,3.2867,3.2851,3.2823,3.2851,3.2968,3.2602,3.3142,3.2758,3.2688,3.3082,3.3057,3.2473,3.3388,3.2323
11:33:56,3.2916,3.2845,3.2883,3.2865,3.2837,3.2867,3.2998,3.2617,3.3147,3.277,3.2695,3.3084,3.3069,3.2497,3.3402,3.2335
11:33:57,3.1739,3.1437,3.0949,3.2874,3.2834,3.2882,3.3005,3.2635,3.3171,3.2784,3.2713,3.3113,3.2066,3.1001,3.0954,2.9869
11:33:58,2.9024,2.958,2.9336,2.9151,2.9202,2.8695,2.9118,2.8322,2.8666,2.8428,2.9034,2.9585,3.1317,2.8737,2.8595,2.8188
11:33:59,3.27,3.2655,3.2697,3.2672,3.2521,3.1681,3.1335,3.0372,3.0466,2.9849,2.9745,2.9999,3.1317,2.8737,2.8595,2.8188
11:34:00,2.9007,2.988,2.9643,2.9549,2.9685,2.9378,2.98,2.9056,2.9377,2.8962,2.9041,2.9504,2.9399,2.8751,2.8646,2.8395
11:34:01,2.8816,2.9384,2.9186,2.9186,2.918,2.8851,2.9329,2.8593,2.8844,2.8383,2.8512,2.9132,2.902,2.8496,2.8326,2.8199
11:34:02,2.8414,2.8991,2.8685,2.839,2.8503,2.8774,2.9326,2.8483,2.8502,2.8096,2.8215,2.857,2.8778,2.8064,2.7574,2.7373
11:34:03,2.9896,2.9884,3.0295,3.0734,3.1089,3.1246,3.1728,3.1494,3.2014,3.185,3.1252,3.052,2.998,3.0105,2.8649,2.9722
11:34:04,2.8792,2.933,2.9112,2.8926,2.8986,2.8741,2.8654,2.8954,2.787,2.8618,2.9209,2.8729,2.8792,2.9176,2.7291,2.8812
11:34:05,2.8187,2.8775,2.8444,2.8163,2.8288,2.8012,2.8201,2.8446,2.7287,2.8012,2.8278,2.7879,2.8183,2.85,2.6257,2.7938
11:34:06,2.7761,2.8525,2.817,2.7947,2.816,2.7871,2.7905,2.8068,2.6933,2.7885,2.825,2.7947,2.782,2.8211,2.5877,2.7684
11:34:07,2.7761,2.8525,2.817,2.7947,2.816,2.7871,2.7905,2.8068,2.6933,2.7885,2.825,2.7947,2.782,2.8211,2.5877,2.7684
11:34:08,2.7508,2.8326,2.8006,2.7894,2.8068,2.7592,2.8062,2.7621,2.7076,2.7536,2.7845,2.7386,2.7541,2.8019,2.5656,2.7615
11:34:09,2.7542,2.8293,2.8015,2.7931,2.7994,2.7541,2.8004,2.7582,2.7003,2.739,2.7838,2.784,2.7743,2.8138,2.5905,2.7652
11:34:10,2.7725,2.8406,2.8149,2.795,2.7984,2.7558,2.8109,2.7642,2.7095,2.7552,2.8082,2.7575,2.7732,2.8199,2.6084,2.7826
11:34:11,2.7475,2.8249,2.802,2.795,2.802,2.755,2.8177,2.7749,2.7163,2.7581,2.7824,2.7365,2.7501,2.7975,2.5682,2.7573
11:34:12,2.7836,2.8584,2.8212,2.8011,2.8195,2.7824,2.8217,2.7728,2.7221,2.7749,2.8037,2.7489,2.7615,2.808,2.5964,2.7805
11:34:13,2.7404,2.8167,2.7873,2.7713,2.7942,2.7651,2.8093,2.775,2.7097,2.7468,2.7766,2.7261,2.7431,2.7893,2.5452,2.7451
11:34:14,2.9087,2.9479,2.9039,2.8699,2.8667,2.8252,2.8725,2.8107,2.7575,2.7996,2.8718,2.802,2.8887,2.8496,2.6194,2.8003
11:34:15,2.9087,2.9479,2.9039,2.8699,2.8667,2.8339,2.8695,2.8234,2.7528,2.7749,2.8033,2.7568,2.8887,2.9349,2.7121,2.863
11:34:16,2.7425,2.8223,2.7877,2.7707,2.7798,2.7462,2.8055,2.7443,2.7189,2.7527,2.7831,2.7205,2.7452,2.7951,2.5447,2.7461
